,trigger,options,AMS,MAD,MSE,ROCIntegral,overtrain,AMSrecon,bckevents,sigevents
124,HLT_PFHT180,VarTransform=G,1.19,0.153148599876457,0.037460753727547,91.2313787014311,1.98061783658375,0.805,98322.3962249756,246.836382567883
125,HLT_PFHT180,VarTransform=N,,0.142831578049984,0.03233361493986,90.7364612689091,1.9849986185111,0.8,103280.366455078,238.721264705062
126,HLT_PFHT180,VarTransform=D,0.756,0.133007321509081,0.027740741291475,89.7145392479075,1.98227767514197,0.603,1267142.8125,615.513866424561
127,HLT_PFHT180,VarTransform=P,0.769,0.133100394617291,0.028469919489916,89.7722062372215,1.9855026980735,0.632,196115.664550781,236.343464195728
128,HLT_PFHT180,VarTransform=U,1.16,0.153450912912695,0.038074792198742,91.2507277373011,1.98133738443494,0.819,203567.120124817,354.183214627206
129,HLT_PFHT180,NTrees=50,0.757,0.347754471882177,0.176339441297662,89.0601516484834,1.9796178043608,0.503,2748702.76611328,824.563845276833
130,HLT_PFHT180,NTrees=100,0.834,0.303742973570133,0.132303580041753,89.6650586228204,1.98550291229344,0.582,1754996.75927734,753.61127948761
131,HLT_PFHT180,NTrees=250,,0.215614592219747,0.070034780957516,90.2712781977554,1.98682325258983,0.691,65592.4951782227,164.812316663563
132,HLT_PFHT180,NTrees=500,0.984,0.172808969770065,0.046522108376095,90.8266254572608,1.98099711227053,0.739,980620.408203125,712.350925922394
133,HLT_PFHT180,NTrees=1000,1.15,0.13540109613763,0.02921577094499,90.8648889760062,1.97770930439947,0.872,162363.85144043,327.249146819115
134,HLT_PFHT180,BoostType=AdaBoost,1.14,0.14439144130669,0.032650625663819,90.8490683978696,1.9841783716297,0.819,152094.96686554,296.402950450778
135,HLT_PFHT180,BoostType=RealAdaBoost,0.846,0.463060304345875,0.216192455021503,89.4128923354815,1.98067723878512,0.629,418480.643920899,385.656018793583
136,HLT_PFHT180,BoostType=Bagging,0.249,0.68464660513035,0.609330232524211,82.6008780418702,1.9871976870345,0.368,118413299.5,3553.98631668091
137,HLT_PFHT180,BoostType=Grad,0.709,0.691044916096576,0.565797227693516,90.9708932229396,1.96376273222268,0.602,8244834.40234375,1701.32005262375
138,HLT_PFHT180,NodePurityLimit=0.25,0.056,0.662798539446974,0.601258529753837,69.7021233591811,1.98892416991293,0.358,128171286.625,3694.99296760559
139,HLT_PFHT180,NodePurityLimit=0.5,,0.144511528098896,0.032977945571847,90.7930847375628,1.98673457650273,0.748,157606.121948242,284.139211855829
140,HLT_PFHT180,NodePurityLimit=0.75,0,0,0,0,2,0,0,0
141,HLT_PFHT180,MaxDepth=2,0.974,0.134449474998793,0.026999673177784,90.2033773369192,1.98520707777817,0.702,580948.978637695,513.600975751877
142,HLT_PFHT180,MaxDepth=3,1.04,0.148007228843092,0.034755269158227,91.0098108926424,1.978142131179,0.735,1160742.93701172,780.663815021515
143,HLT_PFHT180,MaxDepth=5,,0.143235629671329,0.033093948987023,90.8518243920424,1.96909737015557,0.781,355900.882507324,446.6363940835
144,HLT_PFHT180,MaxDepth=10,1.1,0.141796692746274,0.032882022606289,90.8470562345808,1.96738442492153,0.784,203600.10848999,331.454953193665
145,HLT_PFHT180,MinNodeSize=0.5,1.1,0.168610751026834,0.04624924776121,90.7991794249322,1.98396675190509,0.759,199375.986328125,321.314770042896
146,HLT_PFHT180,MinNodeSize=1%,1.25,0.155789939961663,0.038793186608557,91.1291446391672,1.98402929255616,0.888,76634.5628051758,221.585986733437
147,HLT_PFHT180,MinNodeSize=2.5%,1.14,0.148370207241693,0.034162497110249,91.1228905553761,1.98310114064564,0.863,75196.3382110596,223.866410046816
148,HLT_PFHT180,MinNodeSize=5%,1.08,0.141561589247929,0.031908914218751,90.7641554115302,1.97912655825149,0.708,1400136.50390625,815.781247019768
149,HLT_PFHT180,MinNodeSize=10%,1,0.140727362812092,0.030270333655962,90.4172592300573,1.98170035652285,0.714,205426.637695312,303.162760913372
150,HLT_PFHT180,SeparationType=CrossEntropy,,0.146501634275332,0.033517836888385,90.9463410732806,1.98166482013559,0.778,748891.512207031,650.959395051003
151,HLT_PFHT180,SeparationType=GiniIndex,1.08,0.146255652593043,0.033486641424745,90.7939742501337,1.97949040048195,0.776,466481.654846191,513.488210529089
152,HLT_PFHT180,SeparationType=GiniIndexWithLaplace,1.07,0.147252205973329,0.033799501544761,90.797432309737,1.97838860959263,0.78,210153.301361084,348.031201928854
153,HLT_PFHT180,SeparationType=MisClassificationError,,0.139400494614586,0.030728108289015,90.8509937314056,1.98160268781641,0.734,1060404.53857422,736.316349864006
154,HLT_PFHT180,SeparationType=SDivSqrtSplusB,0.355,0.26305986705869,0.111283751375372,80.651818150188,1.98406243129102,0.391,55455945.75,2619.47002410889
155,HLT_PFHT180,VarTransform=G,1.11,0.153842918857799,0.038157418379891,91.2461995091869,1.98487122346478,0.8,99980.9827575684,244.368617236614
156,HLT_PFHT180,VarTransform=N,1.05,0.143800931698612,0.032398538279243,90.805713677878,1.98352828534695,0.728,1305039.95214844,810.715286850929
157,HLT_PFHT180,VarTransform=D,0.734,0.137212160959994,0.029245216598553,89.7336151103932,1.98194648425172,0.557,823030.8515625,463.296096563339
158,HLT_PFHT180,VarTransform=P,0.75,0.130536662353554,0.027434001049767,89.6415988122069,1.98647785011141,0.64,672131.4921875,458.393593788147
159,HLT_PFHT180,VarTransform=U,1.21,0.151535480398083,0.036707385812816,91.2870519357097,1.98422795444789,0.88,144491.942138672,322.4333377406
160,HLT_PFHT180,NTrees=50,0.752,0.368874466638533,0.195123689661595,88.9867144913417,1.98343452746303,0.541,2031212.45922852,752.785243034363
161,HLT_PFHT180,NTrees=100,0.806,0.279629064868636,0.114907533695387,89.7360187770523,1.98480568534376,0.576,1176059.51794434,609.663986384869
162,HLT_PFHT180,NTrees=250,0.923,0.215303222431163,0.071467639985697,90.2861795882742,1.98582875210607,0.665,1456260.90966797,777.497744679451
163,HLT_PFHT180,NTrees=500,1.08,0.175648208432227,0.048109010630321,90.8333763508552,1.98023781009624,0.794,142237.076477051,275.765281796455
164,HLT_PFHT180,NTrees=1000,1.08,0.130683114179164,0.027265853442074,91.0436764555376,1.98339214821547,0.777,134139.276550293,267.980455063283
